Marital status,Gender,Nacionality,International,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Educational special needs,Course,Daytime/evening attendance,Age at enrollment,Tuition fees up to date,Scholarship holder,Debtor,Displaced,Curricular units 1st sem (enrolled),Curricular units 1st sem (grade),Target,Application mode_2,Application mode_3,Application mode_4,Application mode_5,Application mode_6,Application mode_7,Application mode_8,Application mode_9,Application mode_10,Application mode_11,Application mode_12,Application mode_13,Application mode_14,Application mode_15,Application mode_16,Application mode_17,Application mode_18,Previous qualification_2,Previous qualification_3,Previous qualification_4,Previous qualification_5,Previous qualification_6,Previous qualification_7,Previous qualification_8,Previous qualification_9,Previous qualification_10,Previous qualification_11,Previous qualification_12,Previous qualification_13,Previous qualification_14,Previous qualification_15,Previous qualification_16,Previous qualification_17,engagement_ratio,financial_risk_score,low_grade_flag,critical_grade_flag,compound_risk_score
1,1,1,0,4,2,3,4,0,12,1,18,1,0,0,1,8,11.69,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,1,1,0,1,14,5,8,0,5,1,20,0,0,1,0,6,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.8333333333027777,2.0,1,1,4.166666666697222
1,1,1,0,4,4,3,3,0,2,1,25,1,0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,1,1,3.0
1,1,1,0,3,3,5,5,0,17,0,24,1,0,0,1,5,11.5,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,0,0,-0.99999999996
1,1,1,0,3,3,5,5,0,7,1,27,1,0,0,1,5,14.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,0,0,-0.99999999996
1,1,1,0,3,14,5,5,0,11,1,21,1,0,0,0,6,11.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,1,0,1.8333333333527777
1,1,1,0,13,28,4,10,0,4,1,21,1,0,0,1,6,12.857142857142858,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,1,1,0,13,1,10,10,0,15,1,19,1,0,0,1,6,12.5,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.499999999975,0.0,0,0,-0.499999999975
1,1,1,0,13,14,6,6,0,12,1,28,1,0,0,0,7,14.528571428571428,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,0.0,0,0,1.428568374706174e-11
1,1,1,0,13,14,6,8,0,9,1,20,1,0,0,0,5,10.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,1,0,1.400000000032
1,1,1,0,1,14,5,11,0,4,1,21,1,1,0,0,6,13.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.333333333311111,-0.5,0,0,-1.083333333311111
1,1,1,0,1,1,6,4,0,12,1,18,1,1,0,0,7,15.957142857142856,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999857143,-0.5,0,0,-0.7499999999857143
1,1,1,0,13,1,10,11,0,7,1,18,1,1,0,1,5,13.2,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.199999999976,-0.5,0,0,-0.949999999976
1,1,1,0,13,1,6,11,0,9,1,20,1,0,0,0,5,10.2,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.799999999964,0.0,1,0,1.200000000036
1,1,1,0,1,1,6,11,0,7,1,25,1,0,0,0,5,14.2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.199999999976,0.0,0,0,-0.19999999997600004
1,1,1,0,23,14,6,7,0,14,1,22,1,0,1,0,6,12.625,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,1.0,0,0,1.166666666688889
1,1,1,0,22,27,10,10,0,12,1,18,1,0,0,0,8,13.496666666666668,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3749999999828124,0.0,0,0,-0.3749999999828124
1,1,1,0,13,28,10,8,0,9,1,19,1,0,0,1,5,13.25,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,0,0,-0.5999999999679999
1,1,1,0,10,14,5,6,0,7,1,19,1,0,0,1,5,12.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.399999999952,0.0,0,0,-1.399999999952
1,1,1,0,13,1,8,10,0,15,1,25,0,0,1,1,6,13.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.666666666638889,2.0,0,0,2.333333333361111
1,1,1,0,10,10,2,11,0,5,1,21,1,0,1,0,11,11.77777777777778,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0909090908991737,1.0,0,0,1.4090909091008263
1,1,1,0,1,2,4,3,0,7,1,19,1,0,0,1,5,11.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,1,0,1.00000000004
1,1,1,0,1,1,5,5,0,9,1,20,1,0,0,0,5,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.799999999944,0.0,1,1,0.20000000005599983
1,1,1,0,3,2,3,3,0,4,1,25,1,0,0,0,14,12.428571428571429,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.1428571428489795,0.0,0,0,-0.14285714284897955
1,1,1,0,13,1,8,5,0,9,1,20,1,0,0,1,5,11.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.599999999968,0.0,1,0,1.400000000032
1,1,1,0,22,27,10,10,0,2,1,18,1,0,0,1,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
1,1,1,0,24,29,32,44,0,11,1,23,1,0,1,1,6,11.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.9999999999666667,1.0,0,0,0.5000000000333333
1,1,1,0,1,3,10,11,0,12,1,23,1,0,0,1,8,12.5075,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,1,1,0,3,28,20,30,0,4,1,21,1,0,0,0,12,12.090909090909092,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1.4999999999875,0.0,0,0,-0.4999999999875
1,1,1,0,1,1,4,4,0,8,1,20,1,0,0,1,5,11.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.799999999944,0.0,1,0,0.20000000005599983
1,1,1,0,1,1,5,11,0,17,0,25,1,0,0,0,5,10.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.599999999948,0.0,1,0,0.4000000000520001
1,1,1,0,13,28,10,10,0,8,1,18,1,0,0,1,6,13.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,1,1,0,1,1,10,10,0,5,1,22,1,0,0,1,6,14.166666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,1,1,0,13,14,4,10,0,14,1,27,1,0,0,0,6,14.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,1,1,0,4,1,3,5,0,4,1,25,1,0,0,0,3,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.3333333332888888,0.0,1,1,1.6666666667111112
1,1,1,0,19,26,1,6,0,7,1,18,1,0,0,1,5,11.666666666666666,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.799999999964,0.0,0,0,-0.799999999964
1,1,1,0,23,14,9,9,0,6,1,20,1,0,0,0,5,14.6,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,0.0,0,0,-0.3999999999720001
1,1,1,0,3,4,3,3,0,4,1,27,1,0,0,0,6,13.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.666666666638889,0.0,0,0,-0.666666666638889
1,1,1,0,1,1,10,10,0,3,0,20,1,0,0,0,6,12.166666666666666,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,1,1,0,23,27,10,10,0,9,1,22,1,0,0,1,5,0.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.799999999964,0.0,1,1,1.200000000036
1,1,1,0,13,3,6,11,0,7,1,19,1,0,0,1,5,10.5,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,1,0,1.00000000004
1,1,1,0,3,14,5,6,0,9,1,20,1,0,0,0,5,12.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.799999999944,0.0,0,0,-1.7999999999440002
1,1,1,0,13,10,10,11,0,2,1,19,1,0,0,0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1,1,3.0
2,1,1,0,1,1,5,5,0,6,1,29,0,0,0,1,5,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2.399999999952,1.0,1,1,2.100000000048
1,1,1,0,3,1,10,10,0,12,1,19,1,0,0,0,8,13.828571428571427,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999875,0.0,0,0,1.2500001034254637e-11
1,0,1,0,13,27,10,9,0,17,0,28,1,1,0,1,5,10.6,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,-0.5,1,0,0.8500000000279999
2,0,1,0,22,27,6,6,0,10,1,20,1,0,0,0,6,11.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1666666666472223,0.0,0,0,-0.1666666666472223
1,0,1,0,22,27,10,9,0,5,1,20,1,0,0,1,6,13.5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,19,5,1,2,0,3,0,31,1,0,0,1,6,0.0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9999999999666667,0.0,1,1,1.0000000000333333
1,0,1,0,10,1,6,6,0,12,1,18,1,0,0,1,7,12.5375,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1428571428408163,0.0,0,0,-0.1428571428408163
1,0,1,0,1,14,9,8,0,14,1,19,1,0,0,1,6,14.833333333333334,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9999999999833333,0.0,0,0,1.666666804567285e-11
1,0,1,0,22,28,10,9,0,9,1,18,1,0,0,1,5,12.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.99999999996,0.0,0,0,-0.99999999996
1,0,1,0,22,27,8,8,0,11,1,19,1,0,0,0,6,11.8,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.333333333311111,0.0,0,0,-0.33333333331111104
1,0,1,0,1,14,4,4,0,9,1,18,1,1,0,0,5,15.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99999999998,-0.5,0,0,-0.74999999998
1,0,1,0,23,14,12,12,0,6,1,19,1,0,0,0,5,12.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.399999999972,0.0,0,0,-0.3999999999720001
