Tuition fees up to date,Debtor,Scholarship holder,financial_distress_score,financial_high_risk,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (evaluations),Curricular units 1st sem (grade),approval_rate,eval_intensity,zero_approved_flag,zero_eval_flag,Gender,Age at enrollment,age_bin,marital_grouped,Daytime/evening attendance,app_mode_target_enc,course_target_enc,prev_qual_ordinal,app_order_clipped,mother_qual_tier,father_qual_tier,mother_occ_tier,father_occ_tier,ses_composite,gender_x_agebin,financial_x_zero_approved,tuition_overdue_x_zero_approved
1,0,1,0,0,0,0,0,0.0,0.0,0.0,1,1,0,19,0,1,1,0.2802021129995407,0.4606741573033708,0,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,6,6,7,10.833333333333334,1.0,1.1666666666666667,0,0,0,22,1,1,1,0.2802021129995407,0.45714285714285713,0,2,1,1,1,1,1.0,0,0,0
1,1,1,1,0,6,6,7,13.142857142857142,1.0,1.1666666666666667,0,0,0,23,1,1,1,0.55625,0.20967741935483872,1,1,3,3,2,2,2.5,0,0,0
0,1,1,2,1,5,5,8,14.4,1.0,1.6,0,0,0,20,0,1,1,0.55625,0.3423076923076923,0,4,3,3,2,1,2.25,0,0,0
0,0,0,2,0,6,0,0,0.0,0.0,0.0,1,1,0,44,4,3,1,0.55625,0.20967741935483872,1,1,1,1,1,0,0.75,0,2,1
1,0,0,1,0,12,7,17,12.0,0.5833333333333334,1.4166666666666667,0,0,1,49,4,3,1,0.55625,0.4941860465116279,1,1,1,1,1,1,1.0,4,0,0
1,0,0,1,0,10,9,13,12.2,0.9,1.3,0,0,1,46,4,2,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,4,0,0
0,0,0,2,0,3,3,3,12.333333333333334,1.0,1.0,0,0,1,41,4,1,1,0.55625,0.3423076923076923,1,1,1,1,1,1,1.0,4,0,0
1,0,0,1,0,7,7,8,11.8375,1.0,1.1428571428571428,0,0,1,18,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,2,1,1,1.25,0,0,0
1,0,0,1,0,5,5,5,11.8,1.0,1.0,0,0,1,43,4,3,0,0.55625,0.6355140186915887,0,1,1,3,1,1,1.5,4,0,0
0,1,0,3,1,5,0,5,0.0,0.0,1.0,1,0,1,70,4,3,1,0.55625,0.4944649446494465,1,2,1,1,1,1,1.0,4,3,1
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,1,48,4,3,1,0.55625,0.65,1,1,1,1,1,2,1.25,4,1,0
1,0,0,1,0,19,19,19,12.68421052631579,1.0,1.0,0,0,1,41,4,2,1,0.55625,0.4941860465116279,0,1,1,1,1,1,1.0,4,0,0
0,1,0,3,1,7,3,18,11.25,0.42857142857142855,2.5714285714285716,0,0,1,35,3,1,1,0.55625,0.8888888888888888,0,1,1,1,1,1,1.0,3,0,0
1,0,0,1,0,5,4,13,14.0,0.8,2.6,0,0,1,44,4,2,1,0.55625,0.65,1,1,4,3,1,1,2.25,4,0,0
1,1,0,2,0,5,4,15,13.333333333333334,0.8,3.0,0,0,1,18,0,1,1,0.2802021129995407,0.4944649446494465,0,1,4,3,1,1,2.25,0,0,0
1,0,0,1,0,6,6,7,13.666666666666666,1.0,1.1666666666666667,0,0,1,45,4,2,0,0.2802021129995407,0.36597938144329895,0,1,1,1,0,0,0.5,4,0,0
1,0,0,1,0,6,5,12,12.6,0.8333333333333334,2.0,0,0,1,22,1,1,1,0.55625,0.4941860465116279,1,1,3,1,1,1,1.5,1,0,0
1,0,0,1,0,5,3,10,17.333333333333332,0.6,2.0,0,0,1,39,4,1,1,0.55625,0.8653846153846154,0,1,1,1,1,1,1.0,4,0,0
1,0,0,1,0,5,3,9,14.0,0.6,1.8,0,0,1,49,4,2,1,0.55625,0.4944649446494465,1,1,1,2,1,2,1.5,4,0,0
1,0,0,1,0,4,4,4,13.875,1.0,1.0,0,0,1,43,4,1,1,0.6412213740458015,0.4782608695652174,2,1,4,4,1,1,2.5,4,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,1,32,3,2,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,3,1,0
1,0,0,1,0,9,9,9,13.11111111111111,1.0,1.0,0,0,1,47,4,1,1,0.55625,0.20967741935483872,1,1,1,1,1,1,1.0,4,0,0
1,0,1,0,0,5,5,8,13.0,1.0,1.6,0,0,1,37,4,3,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,4,0,0
1,0,0,1,0,10,10,10,12.5,1.0,1.0,0,0,1,41,4,2,0,0.55625,0.36597938144329895,0,1,1,3,2,1,1.75,4,0,0
1,0,0,1,0,18,18,18,14.11111111111111,1.0,1.0,0,0,1,60,4,2,1,0.55625,0.4941860465116279,0,1,1,1,1,2,1.25,4,0,0
1,0,0,1,0,11,11,11,14.727272727272728,1.0,1.0,0,0,1,47,4,2,1,0.55625,0.45714285714285713,0,1,3,2,1,1,1.75,4,0,0
0,1,0,3,1,6,0,6,0.0,0.0,1.0,1,0,1,50,4,1,0,0.55625,0.36597938144329895,0,1,1,3,1,1,1.5,4,3,1
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,1,45,4,2,0,0.55625,0.6355140186915887,1,1,1,1,0,0,0.5,4,1,0
0,1,0,3,1,5,0,5,0.0,0.0,1.0,1,0,1,45,4,1,1,0.55625,0.8653846153846154,0,1,1,1,1,1,1.0,4,3,1
1,0,0,1,0,5,4,7,13.5,0.8,1.4,0,0,1,33,3,2,1,0.55625,0.3423076923076923,0,1,1,1,0,0,0.5,3,0,0
1,0,0,1,0,8,7,8,13.105714285714283,0.875,1.0,0,0,1,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,5,5,8,13.5,1.0,1.6,0,0,1,43,4,2,1,0.55625,0.3423076923076923,0,1,1,1,2,2,1.5,4,0,0
1,0,0,1,0,13,13,18,11.846153846153848,1.0,1.3846153846153846,0,0,1,44,4,1,0,0.55625,0.36597938144329895,0,1,1,1,2,0,1.0,4,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,1,29,3,1,1,0.55625,0.65,2,1,3,2,0,0,1.25,3,1,0
0,1,0,3,1,6,3,11,14.333333333333334,0.5,1.8333333333333333,0,0,1,53,4,3,1,0.55625,0.4337899543378995,0,1,4,3,2,1,2.5,4,0,0
1,1,0,2,0,10,6,18,12.666666666666666,0.6,1.8,0,0,1,35,3,1,1,0.55625,0.8888888888888888,1,1,1,1,2,2,1.5,3,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,1,22,1,1,1,0.2802021129995407,0.4606741573033708,0,1,1,1,1,1,1.0,1,1,0
0,0,0,2,0,6,1,6,11.0,0.16666666666666666,1.0,0,0,1,33,3,1,0,0.55625,0.36597938144329895,0,1,1,1,0,1,0.75,3,0,0
0,0,0,2,0,5,0,9,0.0,0.0,1.8,1,0,1,41,4,1,1,0.6412213740458015,0.65,2,3,1,3,0,0,1.0,4,2,1
1,0,0,1,0,7,7,7,15.2,1.0,1.0,0,0,1,51,4,3,1,0.6412213740458015,0.17717717717717718,2,1,1,1,1,1,1.0,4,0,0
1,0,0,1,0,6,6,7,14.428571428571429,1.0,1.1666666666666667,0,0,1,19,0,1,1,0.55625,0.4337899543378995,0,1,1,4,2,2,2.25,0,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,1,35,3,1,0,0.55625,0.6355140186915887,0,1,1,1,1,1,1.0,3,1,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,1,20,0,1,1,0.2802021129995407,0.4606741573033708,0,2,1,3,2,1,1.75,0,1,0
0,1,1,2,1,6,5,11,12.166666666666666,0.8333333333333334,1.8333333333333333,0,0,1,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,5,12,12.142857142857142,0.8333333333333334,2.0,0,0,1,21,1,1,1,0.55625,0.4941860465116279,1,1,4,3,2,2,2.75,1,0,0
1,0,0,1,0,6,6,9,12.0,1.0,1.5,0,0,1,21,1,1,1,0.2802021129995407,0.45714285714285713,0,1,3,2,2,2,2.25,1,0,0
1,0,0,1,0,5,3,10,11.666666666666666,0.6,2.0,0,0,1,34,3,2,1,0.55625,0.4944649446494465,0,2,1,1,2,1,1.25,3,0,0
1,0,0,1,0,6,0,9,0.0,0.0,1.5,1,0,1,34,3,3,1,0.55625,0.65,0,1,1,1,2,1,1.25,3,1,0
1,0,0,1,0,6,6,10,11.875,1.0,1.6666666666666667,0,0,1,21,1,1,1,0.2802021129995407,0.4337899543378995,0,2,4,4,2,0,2.5,1,0,0
1,0,0,1,0,6,2,17,10.0,0.3333333333333333,2.8333333333333335,0,0,1,30,3,1,1,0.2802021129995407,0.45714285714285713,0,2,1,1,1,1,1.0,3,0,0
1,0,0,1,0,7,6,7,13.833333333333334,0.8571428571428571,1.0,0,0,1,20,0,1,1,0.55625,0.3400673400673401,0,1,3,2,1,1,1.75,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,1,18,0,1,1,0.2802021129995407,0.2786885245901639,0,1,1,2,1,1,1.25,0,1,0
1,0,0,1,0,6,6,7,14.428571428571429,1.0,1.1666666666666667,0,0,1,19,0,1,1,0.2802021129995407,0.45714285714285713,0,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,7,5,8,14.2,0.7142857142857143,1.1428571428571428,0,0,1,18,0,1,1,0.2802021129995407,0.17717717717717718,0,3,4,4,2,2,3.0,0,0,0
1,0,0,1,0,5,4,8,11.5,0.8,1.6,0,0,1,27,2,1,0,0.55625,0.6355140186915887,0,1,3,2,2,1,2.0,2,0,0
1,0,0,1,0,6,5,7,13.0,0.8333333333333334,1.1666666666666667,0,0,1,52,4,1,1,0.55625,0.3400673400673401,1,1,3,3,1,1,2.0,4,0,0
0,0,0,2,0,6,0,6,0.0,0.0,1.0,1,0,1,29,3,2,1,0.55625,0.4941860465116279,0,1,3,3,2,1,2.25,3,2,1
0,1,0,3,1,6,3,12,11.333333333333334,0.5,2.0,0,0,1,22,1,1,1,0.55625,0.4941860465116279,1,1,3,2,2,2,2.25,1,0,0
1,0,0,1,0,18,18,45,12.5,1.0,2.5,0,0,1,28,3,1,1,0.55625,0.3423076923076923,0,1,1,1,1,2,1.25,3,0,0
1,0,0,1,0,5,0,5,0.0,0.0,1.0,1,0,1,30,3,1,1,0.55625,0.4337899543378995,2,1,3,3,0,2,2.0,3,1,0
1,0,0,1,0,7,7,7,13.471428571428572,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,2,3,3,1,2,2.25,0,0,0
1,0,0,1,0,5,4,5,11.75,0.8,1.0,0,0,0,21,1,1,1,0.2802021129995407,0.4337899543378995,0,2,1,1,1,1,1.0,0,0,0
1,1,1,1,0,6,6,9,13.333333333333334,1.0,1.5,0,0,0,20,0,1,1,0.2802021129995407,0.2786885245901639,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,8,8,8,13.105,1.0,1.0,0,0,0,21,1,1,1,0.55625,0.17717717717717718,0,1,1,1,2,2,1.5,0,0,0
0,1,0,3,1,5,0,5,0.0,0.0,1.0,1,0,0,32,3,2,0,0.55625,0.6355140186915887,1,1,1,1,1,1,1.0,0,3,1
1,0,1,0,0,6,6,6,15.5,1.0,1.0,0,0,1,20,0,1,1,0.2802021129995407,0.2786885245901639,0,3,1,1,1,1,1.0,0,0,0
0,1,0,3,1,0,0,0,0.0,0.0,0.0,1,1,1,19,0,1,1,0.2802021129995407,0.4606741573033708,0,4,3,2,2,1,2.0,0,3,1
0,1,0,3,1,6,4,6,11.25,0.6666666666666666,1.0,0,0,1,18,0,1,1,0.36666666666666664,0.4337899543378995,0,1,3,3,1,1,2.0,0,0,0
0,0,0,2,0,15,12,24,11.0,0.8,1.6,0,0,1,23,1,1,0,0.55625,0.6355140186915887,0,1,1,4,1,2,2.0,1,0,0
1,0,0,1,0,6,6,10,12.333333333333334,1.0,1.6666666666666667,0,0,1,20,0,1,1,0.2802021129995407,0.45714285714285713,0,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,9,8,18,11.375,0.8888888888888888,2.0,0,0,0,46,4,2,1,0.55625,0.4944649446494465,0,2,1,1,1,1,1.0,0,0,0
1,0,0,1,0,18,18,19,12.22222222222222,1.0,1.0555555555555556,0,0,1,27,2,1,1,0.2802021129995407,0.4941860465116279,0,1,4,4,1,1,2.5,2,0,0
1,0,0,1,0,9,9,11,12.0,1.0,1.2222222222222223,0,0,1,41,4,2,0,0.55625,0.36597938144329895,1,3,1,1,1,1,1.0,4,0,0
1,0,0,1,0,16,16,17,14.125,1.0,1.0625,0,0,1,37,4,2,0,0.55625,0.36597938144329895,1,1,3,3,1,1,2.0,4,0,0
1,0,0,1,0,9,9,11,12.333333333333334,1.0,1.2222222222222223,0,0,0,26,2,1,0,0.6412213740458015,0.6355140186915887,1,1,3,1,2,1,1.75,0,0,0
1,0,0,1,0,9,9,9,14.333333333333334,1.0,1.0,0,0,1,54,4,2,0,0.55625,0.36597938144329895,0,1,1,1,1,1,1.0,4,0,0
1,0,0,1,0,6,6,6,15.166666666666666,1.0,1.0,0,0,1,21,1,1,1,0.2802021129995407,0.4337899543378995,0,5,1,2,1,1,1.25,1,0,0
1,0,1,0,0,6,6,8,15.142857142857142,1.0,1.3333333333333333,0,0,0,20,0,1,1,0.2802021129995407,0.3423076923076923,0,1,3,3,1,1,2.0,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,5,3,2,1,1,1.75,0,1,0
1,0,0,1,0,6,6,7,12.333333333333334,1.0,1.1666666666666667,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,2,1,3,2,0,1.5,0,0,0
1,1,0,2,0,6,6,9,12.0,1.0,1.5,0,0,0,22,1,1,1,0.55625,0.3423076923076923,1,1,3,3,2,1,2.25,0,0,0
1,0,0,1,0,6,6,7,15.0,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.55625,0.3423076923076923,0,1,4,3,2,2,2.75,0,0,0
1,0,0,1,0,12,8,12,13.875,0.6666666666666666,1.0,0,0,0,21,1,1,1,0.2802021129995407,0.4606741573033708,0,1,4,4,2,1,2.75,0,0,0
1,0,1,0,0,6,6,6,12.5,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,3,3,2,1,1,1.75,0,0,0
1,0,1,0,0,6,6,6,15.0,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,1,1,1.0,0,0,0
1,1,0,2,0,6,2,10,11.666666666666666,0.3333333333333333,1.6666666666666667,0,0,0,20,0,1,1,0.2802021129995407,0.4337899543378995,0,1,3,3,1,2,2.25,0,0,0
1,0,1,0,0,7,7,10,14.668,1.0,1.4285714285714286,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,2,1,1.25,0,0,0
1,0,1,0,0,6,5,7,12.8,0.8333333333333334,1.1666666666666667,0,0,0,20,0,1,1,0.2802021129995407,0.3400673400673401,0,2,3,1,1,1,1.5,0,0,0
1,0,0,1,0,6,6,10,10.833333333333334,1.0,1.6666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,3,1,1,2.0,0,0,0
1,0,0,1,0,6,6,6,13.666666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.2786885245901639,0,1,4,4,1,1,2.5,0,0,0
1,0,0,1,0,8,7,8,14.537142857142856,0.875,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,4,3,2,1,2.5,0,0,0
1,1,1,1,0,5,5,5,14.4,1.0,1.0,0,0,0,18,0,1,1,0.36666666666666664,0.3423076923076923,0,3,1,1,0,0,0.5,0,0,0
1,0,1,0,0,0,0,0,0.0,0.0,0.0,1,1,0,20,0,1,1,0.2802021129995407,0.4606741573033708,0,3,1,3,1,2,1.75,0,0,0
1,0,1,0,0,6,6,6,13.166666666666666,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.3400673400673401,0,1,3,2,1,1,1.75,0,0,0
0,0,0,2,0,6,2,15,11.5,0.3333333333333333,2.5,0,0,1,36,4,1,1,0.55625,0.17717717717717718,0,1,4,4,1,1,2.5,4,0,0
1,0,1,0,0,6,6,7,11.333333333333334,1.0,1.1666666666666667,0,0,0,19,0,1,1,0.2802021129995407,0.20967741935483872,0,1,3,1,1,1,1.5,0,0,0
1,0,0,1,0,6,6,6,12.0,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,3,4,3,1,1,2.25,0,0,0
1,0,1,0,0,6,6,6,13.166666666666666,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,3,1,2,2,2,1.75,0,0,0
1,0,1,0,0,6,6,6,14.833333333333334,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,3,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,7,8,13.087142857142856,1.0,1.1428571428571428,0,0,0,18,0,1,1,0.55625,0.17717717717717718,0,3,3,3,2,1,2.25,0,0,0
1,0,1,0,0,6,6,8,13.333333333333334,1.0,1.3333333333333333,0,0,0,19,0,1,1,0.2802021129995407,0.65,0,1,3,1,1,1,1.5,0,0,0
0,1,0,3,1,6,0,0,0.0,0.0,0.0,1,1,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,2,1,3,1,1,1.5,0,3,1
1,0,0,1,0,5,5,7,13.6,1.0,1.4,0,0,0,19,0,1,1,0.2802021129995407,0.4944649446494465,0,4,1,2,1,1,1.25,0,0,0
1,0,0,1,0,6,6,6,15.5,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.3400673400673401,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,7,7,13.857142857142858,1.0,1.0,0,0,0,19,0,1,1,0.2802021129995407,0.5985915492957746,0,3,3,4,1,2,2.5,0,0,0
1,0,1,0,0,6,6,6,13.0,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.2786885245901639,0,3,3,1,2,1,1.75,0,0,0
1,0,0,1,0,4,0,4,0.0,0.0,1.0,1,0,0,20,0,1,1,0.2802021129995407,0.3400673400673401,0,4,3,4,2,1,2.5,0,1,0
0,1,1,2,1,6,0,0,0.0,0.0,0.0,1,1,0,22,1,1,1,0.2802021129995407,0.20967741935483872,0,1,3,3,1,2,2.25,0,2,1
1,0,1,0,0,7,7,8,12.142857142857142,1.0,1.1428571428571428,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,2,1,1,1,1,1.0,0,0,0
1,0,1,0,0,7,7,7,14.145714285714286,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,0,1,0,7,7,7,14.45,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,1,4,4,2,2,3.0,0,0,0
1,0,0,1,0,7,7,7,15.714285714285714,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,1,4,2,2,2.25,0,0,0
1,0,0,1,0,6,6,6,14.5,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.2786885245901639,0,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,6,6,6,12.833333333333334,1.0,1.0,0,0,0,25,2,1,0,0.2802021129995407,0.36597938144329895,0,1,3,1,1,0,1.25,0,0,0
1,0,1,0,0,5,5,10,12.0,1.0,2.0,0,0,0,18,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,2,1,1,1.25,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,0,19,0,1,1,0.2802021129995407,0.4606741573033708,0,3,1,2,1,2,1.5,0,1,0
1,0,1,0,0,6,6,7,12.571428571428571,1.0,1.1666666666666667,0,0,0,20,0,1,1,0.2802021129995407,0.20967741935483872,0,2,1,2,1,1,1.25,0,0,0
1,0,1,0,0,6,6,6,12.5,1.0,1.0,0,0,0,21,1,1,1,0.55625,0.3400673400673401,0,4,3,3,1,1,2.0,0,0,0
1,0,0,1,0,6,6,8,14.0,1.0,1.3333333333333333,0,0,0,18,0,1,1,0.2802021129995407,0.4337899543378995,0,3,3,4,2,2,2.75,0,0,0
1,0,0,1,0,7,7,8,11.571428571428571,1.0,1.1428571428571428,0,0,0,18,0,1,1,0.2802021129995407,0.5985915492957746,0,1,3,3,1,1,2.0,0,0,0
1,0,1,0,0,6,6,6,15.833333333333334,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.2786885245901639,0,3,3,4,1,1,2.25,0,0,0
1,0,0,1,0,8,8,8,14.25,1.0,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,1,2,2,1,1.5,0,0,0
1,0,0,1,0,6,0,0,0.0,0.0,0.0,1,1,0,19,0,1,1,0.55625,0.4337899543378995,0,1,4,2,2,1,2.25,0,1,0
1,0,0,1,0,6,6,8,11.666666666666666,1.0,1.3333333333333333,0,0,0,20,0,1,1,0.2802021129995407,0.45714285714285713,0,1,1,4,2,2,2.25,0,0,0
1,0,0,1,0,6,0,12,0.0,0.0,2.0,1,0,0,47,4,1,1,0.55625,0.20967741935483872,2,1,3,1,0,0,1.0,0,1,0
1,0,0,1,0,6,2,11,12.0,0.3333333333333333,1.8333333333333333,0,0,1,31,3,2,1,0.55625,0.65,0,1,1,1,1,2,1.25,3,0,0
1,0,0,1,0,5,0,6,0.0,0.0,1.2,1,0,1,46,4,2,1,0.55625,0.8653846153846154,0,1,1,1,0,1,0.75,4,1,0
1,0,0,1,0,5,3,10,13.333333333333334,0.6,2.0,0,0,1,19,0,1,1,0.2802021129995407,0.8653846153846154,0,3,4,4,2,2,3.0,0,0,0
0,0,0,2,0,5,0,5,0.0,0.0,1.0,1,0,1,22,1,1,1,0.55625,0.65,1,1,4,3,1,1,2.25,1,2,1
1,0,0,1,0,5,5,5,13.8,1.0,1.0,0,0,1,19,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,3,2,0,1.5,0,0,0
0,1,0,3,1,5,0,14,0.0,0.0,2.8,1,0,0,19,0,1,1,0.2802021129995407,0.4944649446494465,0,1,4,4,1,1,2.5,0,3,1
0,1,0,3,1,5,0,11,0.0,0.0,2.2,1,0,1,29,3,1,1,0.55625,0.65,0,1,4,1,2,0,1.75,3,3,1
1,0,0,1,0,7,6,7,14.016666666666666,0.8571428571428571,1.0,0,0,0,18,0,1,1,0.2802021129995407,0.17717717717717718,0,3,1,1,1,1,1.0,0,0,0
1,0,0,1,0,6,5,9,11.4,0.8333333333333334,1.5,0,0,0,18,0,1,1,0.2802021129995407,0.20967741935483872,0,1,1,1,1,1,1.0,0,0,0
0,1,1,2,1,0,0,0,0.0,0.0,0.0,1,1,0,23,1,1,1,0.2802021129995407,0.4606741573033708,0,1,1,1,1,1,1.0,0,2,1
1,0,0,1,0,5,5,12,10.4,1.0,2.4,0,0,0,34,3,2,0,0.55625,0.6355140186915887,0,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,5,3,11,10.666666666666666,0.6,2.2,0,0,0,19,0,1,1,0.2802021129995407,0.4944649446494465,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,7,7,7,13.914285714285713,1.0,1.0,0,0,0,20,0,1,1,0.2802021129995407,0.17717717717717718,0,5,3,2,2,2,2.25,0,0,0
1,0,0,1,0,7,7,9,13.761111111111113,1.0,1.2857142857142858,0,0,0,19,0,1,1,0.2802021129995407,0.17717717717717718,0,5,4,4,1,1,2.5,0,0,0
1,0,1,0,0,6,6,7,13.857142857142858,1.0,1.1666666666666667,0,0,0,23,1,1,1,0.2802021129995407,0.20967741935483872,0,1,1,2,1,1,1.25,0,0,0
1,0,1,0,0,8,7,8,13.842857142857143,0.875,1.0,0,0,1,34,3,2,1,0.55625,0.17717717717717718,0,1,3,2,1,1,1.75,3,0,0
1,0,0,1,0,6,5,6,11.8,0.8333333333333334,1.0,0,0,1,21,1,1,1,0.2802021129995407,0.3400673400673401,0,3,3,1,2,1,1.75,1,0,0
1,0,0,1,0,6,6,6,12.666666666666666,1.0,1.0,0,0,1,22,1,1,1,0.2802021129995407,0.20967741935483872,0,1,3,2,2,2,2.25,1,0,0
1,0,0,1,0,6,0,6,0.0,0.0,1.0,1,0,1,28,3,1,1,0.55625,0.4941860465116279,1,1,1,3,1,0,1.25,3,1,0
1,0,0,1,0,5,0,7,0.0,0.0,1.4,1,0,1,23,1,1,1,0.36666666666666664,0.8653846153846154,0,4,1,1,2,2,1.5,1,1,0
1,0,0,1,0,6,4,11,10.75,0.6666666666666666,1.8333333333333333,0,0,1,20,0,1,1,0.2802021129995407,0.3400673400673401,0,1,3,1,0,2,1.5,0,0,0
1,0,0,1,0,5,5,7,12.6,1.0,1.4,0,0,1,18,0,1,1,0.55625,0.8653846153846154,0,2,3,4,1,2,2.5,0,0,0
0,1,0,3,1,5,0,5,0.0,0.0,1.0,1,0,1,28,3,1,1,0.55625,0.4944649446494465,1,2,1,1,1,1,1.0,3,3,1
1,0,0,1,0,7,2,7,12.0,0.2857142857142857,1.0,0,0,1,21,1,1,1,0.55625,0.2786885245901639,1,1,3,2,1,1,1.75,1,0,0
0,1,0,3,1,6,3,7,14.0,0.5,1.1666666666666667,0,0,1,25,2,1,1,0.55625,0.4337899543378995,0,1,1,2,1,1,1.25,2,0,0
0,0,0,2,0,6,6,6,14.0,1.0,1.0,0,0,1,19,0,1,1,0.55625,0.3423076923076923,1,1,3,3,1,2,2.25,0,0,0
1,0,1,0,0,7,7,7,14.682857142857143,1.0,1.0,0,0,1,18,0,1,1,0.2802021129995407,0.17717717717717718,0,4,3,3,2,0,2.0,0,0,0
1,0,0,1,0,3,0,3,0.0,0.0,1.0,1,0,1,29,3,1,1,0.55625,0.8653846153846154,2,1,3,1,0,0,1.0,3,1,0
1,0,1,0,0,5,0,6,0.0,0.0,1.2,1,0,1,29,3,1,1,0.55625,0.8653846153846154,1,1,1,1,2,1,1.25,3,0,0
1,0,0,1,0,6,6,7,13.857142857142858,1.0,1.1666666666666667,0,0,1,20,0,1,1,0.55625,0.45714285714285713,0,1,1,2,2,1,1.5,0,0,0
1,0,0,1,0,0,0,0,0.0,0.0,0.0,1,1,1,18,0,1,1,0.2802021129995407,0.4606741573033708,0,1,1,3,1,1,1.5,0,1,0
1,0,0,1,0,6,6,8,13.142857142857142,1.0,1.3333333333333333,0,0,1,20,0,1,1,0.2802021129995407,0.45714285714285713,0,1,3,3,2,2,2.5,0,0,0
1,0,0,1,0,5,1,14,18.0,0.2,2.8,0,0,1,33,3,2,1,0.55625,0.8653846153846154,0,1,3,1,0,0,1.0,3,0,0
1,0,0,1,0,15,13,15,11.461538461538462,0.8666666666666667,1.0,0,0,1,30,3,1,0,0.55625,0.6355140186915887,0,1,1,2,1,1,1.25,3,0,0
1,1,0,2,0,6,5,6,15.0,0.8333333333333334,1.0,0,0,1,18,0,1,1,0.2802021129995407,0.4941860465116279,0,1,3,2,2,2,2.25,0,0,0
1,0,1,0,0,7,7,9,14.244444444444444,1.0,1.2857142857142858,0,0,1,19,0,1,1,0.2802021129995407,0.17717717717717718,0,1,1,1,1,1,1.0,0,0,0
1,0,1,0,0,6,4,8,11.5,0.6666666666666666,1.3333333333333333,0,0,1,21,1,1,1,0.2802021129995407,0.2786885245901639,0,1,1,2,1,1,1.25,1,0,0
1,0,1,0,0,7,2,7,10.0,0.2857142857142857,1.0,0,0,1,25,2,1,1,0.55625,0.4782608695652174,0,2,1,2,2,1,1.5,2,0,0
